A,Right,Left
0,0.3188135943131388,0.16748926423487193
0,-0.07676359029022217,0.23830001260921202
0,-0.09588667313580457,0.49865457260682866
0,0.018363434927462396,0.5766743105263961
0,-0.0191399850369669,0.3550477529750925
0,0.15891357658099264,0.3669186698710738
0,-0.1809570109390286,0.3527221443965125
0,-0.64861659847122,0.09482256284452939
0,-0.4620454696118286,0.009551378763759333
0,-0.10366138907880251,0.39322749061429657
0,-0.4829140051892268,0.6919994525804392
0,-0.8353576749410305,0.42856819416243963
0,-0.595189822273948,0.10430257496469764
0,-0.3549833591663619,0.08829337876269494
0,-0.5177189760004137,0.06609891777661064
0,-0.7526236331283349,0.19493046172975842
0,-0.8808790249538494,0.24792385897350538
0,0.14011299987422932,0.800106792153431
0,0.009821432026815291,0.5817015432620742
0,-0.096360542487539,-0.07516295846907606
0,-0.6651617729840515,0.07499490587217228
0,-0.6121333092347108,0.4312890815298217
0,-0.7840594739426727,0.7304478127509261
0,-0.5685881986501238,0.8887974216971646
0,-0.1733680023856352,1.094242078161968
0,-0.46239768616498633,1.099058029866778
0,-0.4963910512274079,0.25542069211817175
0,-0.7591018995626326,-0.08888912393889448
0,-0.4374774619123798,0.3742353505877243
0,-0.057722985156613005,0.6587089114168921
0,-0.19947761580266565,0.618807333817444
0,-0.6214755594168264,0.4644960669288194
0,-0.62255619432133,0.2753254423734375
0,-0.4082701273367163,-0.5640543492746342
0,-0.8123925016858706,-0.4474077981525424
0,-0.17588704979391612,0.47708863435638516
0,-0.14179917300632006,0.28125725520694644
0,-0.5657302685255379,0.2854746556738967
0,-1.1537532036274336,0.1556329494358425
0,-0.9056139484405847,0.15266482073637144
0,-0.48664631000531056,-0.015351030639700336
0,-0.299353121580466,0.047167886684297056
0,-0.2717360517300218,0.38834312464774556
0,-0.4200364750025565,0.15401619099695518
0,-0.70086136788803,0.1535251356645505
0,-0.38139580309914256,0.5047785104359732
0,0.06743000290266482,0.09982777860486425
0,-0.015845628278375323,-0.44880896978479845
0,-0.39736189530117194,-0.21029125987464314
0,-0.3065985329114185,0.565603514132655
0,-0.34369281957904096,0.7255133028806701
0,-0.46469850268570334,0.08457719368541616
0,-0.09426640489225924,-0.09936553065945963
0,-0.624033462381133,0.47237412847735777
0,-0.348002867852665,0.48922574730197416
0,-0.6797876826108951,0.8806388033774679
0,-0.46142324852192307,1.4286521254537587
0,-0.7153896746512851,1.304638839042803
0,-1.008070462223487,1.0517952381622278
0,-0.6197224620256454,0.6332162136967057
0,-0.18635423735065637,0.27636316177465037
0,-0.14888920411426154,0.26271717102694536
0,-0.1954869338676608,0.5287434445842951
0,0.06137165700063463,0.4668642070375257
0,-0.16667245094517247,0.48250359625779915
0,-0.5127219257920128,0.8576562259927653
0,-0.20911928702774207,0.9614447101061688
0,0.012164975527985122,0.5564306882434708
0,0.2816995959190747,0.05901097471393374
0,0.45164483266648175,-0.1675629188837363
0,-0.37682312849337996,-0.09757447467500091
0,-0.35212674163387114,0.5145798012320945
0,-0.47914163862456205,0.21211550564114912
0,-0.09383374503886133,-0.34564673988371686
0,-0.26983045455241184,-0.30013625762801865
0,-0.6465437632513396,-0.2200644753765012
0,-0.5173490831071249,-0.1845366694605619
0,0.03271563346529599,0.11299830847001391
0,0.1241108585338484,-0.16642446065846284
0,-0.2333425155639982,-0.619654939621487
0,-0.5366741023204545,-0.6541489653116339
0,-0.4465660193023855,-0.3581347381479012
0,-0.13363802072231168,0.08416194270854094
0,-0.46078821689713734,0.3249297719961569
0,-0.3378851637632644,0.3979061346451195
0,-0.34471113844087786,0.521104546128351
0,-0.44386456332562774,0.7362170408374874
0,-0.3695750337504512,0.3151049334491205
0,-0.052929106042732044,0.15141778095056518
0,-0.34140524400062466,1.0162962974037353
0,-0.11105999938768707,1.0919926569869967
0,0.0034377347118315082,1.2564702801648786
0,-0.3893115678415918,1.254270010747914
0,-0.062388423249296054,0.2713730481742043
0,-0.04061360538904041,-0.10580749771785247
0,-0.33357248479487434,0.6434222933980089
0,-0.7583474668295658,1.0285485832250816
0,-0.8410881324912172,0.978518442429046
0,-0.3521917673936166,0.6910447615179989
0,0.18061343041880096,0.5365759457524218
0,-0.19698225228533617,0.8616575859819746
0,-0.8098318377863347,0.9620802938534774
0,-0.48121249011684475,0.9815358704111999
0,-0.15450050694623862,0.8431627814393872
0,0.2685891264291699,0.8662645257122694
0,0.2130196886170947,1.1320022503116038
0,0.12048556261895993,0.7574737033321033
0,-0.39743616882279087,0.49207893416859577
0,-0.4039216092087874,0.3915905219543173
0,-0.07205121216928156,0.8736366579366782
0,-0.03280409193210354,0.8029359977923132
0,-0.6103828228832424,0.8609986098694864
0,-0.9361196738494844,1.0061895846399675
0,-1.0119023196487011,1.1108333783114377
0,-0.5217401056618506,0.7138017322445862
0,0.2854520279086141,0.5005665465669633
0,-0.2182479917680844,0.3996965559083895
0,-0.41141673652860833,0.18564303728969406
0,-0.44936705552273715,0.4778663364624466
0,-0.97634682901546,0.45066978578551486
0,-0.8118776893482662,0.3716294319692413
0,-0.21667841894446616,0.4264244402592361
0,0.022519560318461918,0.051875286685292676
0,0.03167177295719892,0.2342772226655085
0,0.34456516124822734,0.16189328028791194
0,-0.002017490325682436,0.6312643256895483
0,-0.14505235135764682,0.14684519368429294
0,0.08665305807264134,0.22839601105524793
0,0.17887740178332612,0.14997221194902977
0,-0.11917901901355188,0.2865790468079735
0,-0.04456214782473322,0.7048285586447255
0,-0.2553726917329183,0.7047717033545613
0,-0.6022986006190867,0.6347930934174363
0,-0.5881391374390934,0.7699402420268819
0,-0.5772471422387606,0.5919550527007735
0,-0.7442175691366448,0.4919146308074131
0,-0.6166500094924074,0.7312640893347087
0,-0.6545484054504989,0.3257035999206596
0,-0.4304245427390079,-0.22561081828014273
0,0.4969496655097652,0.005063904681934794
0,-0.02280821352866247,0.06550834582343479
0,-0.477990865744534,0.11500097772093376
0,-0.12139024794346831,0.45377316650001753
0,0.31482749626380746,0.5554499747124128
0,-0.05948004842231103,0.19630814046941975
0,0.02316791328494111,-0.14398121181749335
0,-0.2236870392922239,-0.32840336053952623
0,-0.49400204539157966,-0.5746950285486205
0,-0.25825605744343394,0.15326287639232106
0,-0.1993538065193209,0.4931045832554839
0,-0.37434583619167916,0.6178780365863137
0,-0.6718609364837267,0.7754634503763037
0,-0.24052730957604274,0.20757184068875367
0,-0.2291377692550065,0.025412471402983083
0,-0.15859499642889308,0.06914424322938728
0,-0.055091181298207226,0.3134066742967204
0,-0.34769471368619465,0.6161467464220016
0,-0.45082107986841335,0.08331181553313038
0,-0.11341185529091535,-0.13172354047992452
0,-0.09230273893275509,0.11541230388340817
0,-0.23921358303577178,-0.026164912410928554
0,0.24211674909261766,0.96508438506271
0,-0.1925823124176621,1.0561715590677871
0,-0.1645619417256775,0.6979333850904974
0,-0.19368267638408387,0.9067741131417419
0,-0.49250602072951266,1.318067073139002
0,-0.4745239728759516,1.342830274171463
0,-0.17062670558810722,1.329485101016793
0,0.006601028214401339,1.4838391769479728
0,0.0836504821074957,0.915207855310147
0,-0.002865340898853208,0.41461209720318565
0,-0.1315334785946456,0.024909390232810136
0,-0.025860216636145295,-0.16592097598665778
0,0.16724545917135109,0.08444194266561622
0,0.4201078437378121,0.24366315218871637
0,0.3352417610257306,0.5101978271522406
0,-0.07354069440252298,0.7338773088910223
0,-0.21732373642022917,0.19933961775401177
0,-0.09280362681761134,-0.2768576331470096
0,-0.9419413212391583,-0.07717351909567638
0,-0.23530441477329345,-0.1131230300993844
0,0.41046279898779,0.420384251996596
0,-0.09503127771542974,0.3843349964998916
0,-0.5372712537485211,-0.04553695475058439
0,-0.6061717029221416,0.27373916767158374
0,-0.6267756887402869,-0.05927314080453938
0,0.1638649042878913,-0.5580571264951333
0,0.4366662754778512,-0.44725898599901603
0,0.4609088880729765,0.004631520294940017
0,0.32172438360344763,0.2246883929616357
0,-0.2716572228805383,0.04205993796026125
0,-0.20753577004063517,-0.010639721877662212
0,0.16008818842022055,0.021981497119463067
0,0.024205770599608933,-0.17676203689309833
0,-0.40762128702308653,0.06141459005919081
0,-0.31638153244782674,-0.1369360523571238
0,-0.3847574776222068,-0.49432976373211035
0,0.2544775770353291,0.44095322225595174
0,-0.11695575141026837,0.17090731658584535
0,-0.08910508810318507,-0.004440821958191066
0,0.1429140058728972,0.21393693915541168
0,0.0013945602328805928,0.3488480080310541
0,-0.06655194838311318,0.09547697067585453
0,-0.04164587995869251,-0.13750910356593515
0,-0.36336499408387535,0.08901033107595457
0,0.165381523808732,0.3486784646580292
0,0.36105402547879395,0.21343334775352085
0,0.09961287352414705,0.15179932455470435
0,0.17123626665089148,0.28605291794625326
0,0.008436267939874231,0.6118507727932829
0,0.029421540869636942,1.2185286400368145
0,0.19143586764118464,1.1481994231639974
0,0.088964981734803,1.1318033969755983
0,-0.173054835997986,0.8061412922871268
0,0.05336696205392971,0.8939239611392646
0,-0.562590021195092,-0.2883126310667825
0,-0.39213123046027,-0.2676367759787963
0,0.2665504530156969,-0.30151861200294827
0,0.5651717692104858,-0.17553281768747853
0,0.09848036479500655,0.5132064872602788
0,-0.263183616243877,0.32749164192085317
0,-0.4492749502148832,0.02849304312033074
0,-0.24878956373926508,0.38114697382424545
0,0.18078436172835227,0.6629348167311063
0,0.0830200608129475,0.6055871893247302
0,-0.22010414592733307,0.046098408759051246
0,-0.4976151609580506,0.017841381864804995
0,-0.5804140582539159,0.17800436964698557
0,-0.4807840382875359,0.24205089941558527
0,-0.25278255732373256,0.3377262154901667
0,-0.5581467525762549,0.3038478757431152
0,-0.6159908594858936,0.2648700965656563
0,-0.6707031395374479,-0.4287152782776692
0,0.07814127467376236,0.717495554145113
0,0.6054039590584895,0.6568000269288127
0,0.25513841674046106,0.879120474201356
0,-0.014288237449349761,0.8362847592933995
0,-0.08927750449149885,0.23860979712262279
0,0.061458152558836354,-0.5257594335332103
0,0.01894919698673736,-0.41682342555714036
0,-0.07365297523405545,-0.19856260801707304
0,-0.10442025292905255,-0.12381921538236673
0,0.10467844600486048,-0.02268243228659428
0,-0.07275391169783707,-0.28099709565493225
0,-0.4563876764437015,-0.4507969020911763
0,0.28164849852756707,-0.06489893013983128
0,0.17036718642637289,-0.08924205380469585
0,0.04344996481277941,-0.2969794322227107
0,0.011244905316988296,-0.44826098375210677
0,0.12256082518423927,-0.08726240426825838
0,-0.11718684158185133,0.23565355340221525
0,-0.20035763965061282,0.36425906966885324
0,-0.41270892408964466,0.02419943185546536
0,-0.44835643272133574,0.24863505878258046
0,-0.18607978739744468,0.422766661702861
0,-0.22439928511683316,0.18069170076892144
0,-0.20858023314133178,0.10459272796449326
0,-0.0217615341063212,0.29901894674205215
0,-0.347454109277445,0.1428626135075678
0,-0.49727410843628805,-0.45580399235004154
0,-0.26038784184450936,0.05067033638334112
0,-0.14929237435794684,0.37233664799012245
0,-0.11887332852611399,-0.029195096600517334
0,0.12252460230489493,0.11600901318771029
0,0.353684161875319,-0.14196808718947496
0,0.12217652564123749,-0.07048394756276366
0,-0.1323964998627184,-0.2027716683045191
0,-0.1511429184077938,-0.3399040139466478
0,-0.377201621803693,-0.32620506572286734
0,-0.36543029365793256,1.4086801169981613
0,-0.490469399182472,1.3159595113399098
0,-0.7613803527020682,1.272395121546664
0,-0.5890549418833473,1.3284397772000687
0,-0.5456289243030055,0.9487700204141571
0,-0.9901668833633483,0.3004246597053799
0,-0.9714336980119569,0.24996178354407234
0,-0.9944603413454678,0.10625183440200747
0,-0.8530169584394556,0.2265293697594384
0,-0.46979116827349154,0.18986754823359664
0,-0.6416961931054177,-0.2774133968572462
0,-0.6269810107025389,0.17188641273689242
0,-0.40524102372593596,0.238382486581038
0,-0.28165720067461997,0.2855277682114268
0,-0.294722074857513,0.23738804525505172
0,-0.45581280053408246,-0.0038185895285428595
0,-0.6780293656745824,-0.02462225894104436
0,-0.9209726193938255,-0.09070702747926418
0,-0.23796525071981556,0.31078909108718966
0,-0.28590435686169247,0.6693946444223269
0,-0.2484982384732175,0.5847588626494176
0,-0.14610081222659033,0.13682783547680288
0,0.05519905246581752,-0.08971416051534542
0,-0.0634517071746794,-0.35284041604464333
0,-0.3978575046794559,-0.3797061781335075
0,-0.18245250829859716,-0.1904992875618452
0,-0.06026835118793672,0.14266007980320944
0,0.03980246341415705,0.22252993633864554
0,-0.03151375571771675,0.1364904238090895
0,-0.1162441864074979,0.19604566482295777
0,-0.010688297627889809,0.7314535843335533
0,-0.040551391768502365,0.6197360192606267
0,-0.3727901063119512,0.19005803866124182
0,-0.6401774582039621,0.12474137991855366
0,0.02586816114196888,0.19261202774619296
0,0.5373353018130154,0.06260917673562483
0,-0.36770196195127025,-0.029890605625557676
0,-0.424072082965284,0.5933850413202469
0,-0.39832649238693274,1.0311472179446706
0,-0.3572652685772908,0.09577945326304449
0,-0.2787294420852596,-0.058473298897197545
0,-0.6410222100695433,0.11557652615433806
0,-0.5779335746470191,-0.1058975738499317
0,-0.04429833564775243,-0.02512112602000882
0,-0.1590248101339624,-0.20273852349732668
0,-0.5386604435375402,-0.4001790236676521
0,-0.1725171656630018,-0.6564144737685143
0,-0.12104494468211147,-0.1605015854214893
0,-0.041208007017235815,0.44593434214675914
0,-0.10333696327372832,0.8213518397912577
0,-0.4641463630620415,0.7120484796370068
0,-0.6944982062087359,0.033733276914122645
0,-0.5818318861990153,0.045302559370479445
0,-0.6050302288670162,-0.13047187810394878
0,0.016023483165310326,-0.19718091822939232
0,-0.21707889384822088,-0.4398820926130216
0,-0.07390245956599673,-0.8397790328544139
0,-0.2069867677845565,-0.6782411808329802
0,0.08143536428818593,-0.3076601531578398
0,0.3811344147686013,0.22921721729887495
0,0.10144278366355036,0.49437715291416473
0,-0.1323798980499975,0.23972767724111965
0,-0.29825829484096134,0.0029216997303087022
0,-0.03990567718263427,-0.1136048817060532
0,0.4839932827250266,0.283999634438976
0,0.07368022580406042,0.5857665747831291
0,-0.1926435544178865,0.6568518047338858
0,-0.22387182575654696,0.7489715092046462
0,0.20106972855435612,0.8143853101659482
0,0.4944501731296205,0.9711500630001532
0,-0.2529529364209968,0.7003867498499223
0,-0.5195880291283462,0.1223945662881093
0,-0.14317767078685495,0.6038722014964408
0,-0.17431412285279868,1.4844575439264858
0,-0.24971499952516474,1.0509055678650632
0,-0.04707579431362563,0.614283191200073
0,0.025276503836875297,0.8833795856574078
0,-0.29859211904490734,0.979820528833155
0,-0.6963429610237131,0.6575206449462229
0,-0.4309251792706871,0.22115595258886767
0,-0.32275743967170956,0.04982925150806028
0,0.06943600881981915,0.22924657827497635
0,0.2877672331981126,0.43791882677915067
0,-0.1289461403949027,0.5626646878088087
0,-0.1658749317980347,0.7546127185298488
0,0.14432393222872486,1.0579150497433916
0,0.1793138736186996,1.1585598309071599
0,0.1298151791241443,1.1489598590518724
0,0.18182626293179538,0.4996749103442926
0,-0.0681678779942092,-0.04973400406886952
0,0.22222906759556302,-0.029145318943410048
0,-0.250781226217918,0.4702294506612613
0,-0.38984233721905737,0.7192879360105262
0,-0.02210360374476472,0.7733437357479255
0,-0.335457323276791,0.6253631870775089
0,-0.5652918836608853,0.07259430193900984
0,-0.2574360349376569,0.14940173315915362
0,-0.04129411329885224,0.41996513234940486
0,-0.0028780931874293203,0.29973529617711164
0,0.14827560164962994,0.01791487567342276
0,0.18157063479040964,0.07303268685071335
0,-0.28853680060451226,0.7017453316749132
0,-0.42840464526642563,0.975846195816494
0,-0.3998219859366746,0.6756082241353085
0,-0.30295683218046976,0.7011581837692415
0,-0.1494251554394731,0.5288110273312336
0,-0.011169577858247515,0.25449122436131266
0,-0.3688168370732696,0.6138715157104222
0,0.20280916152690986,-0.4778007397341322
0,0.13378129655022486,0.1645556593902464
0,0.21216431049227347,0.3021476369193984
0,0.06654674524979887,0.2640939871890252
0,-0.12307586051161667,0.05764752169684151
0,-0.14829374476698554,-0.03829990135243133
0,-0.19547304097424711,-0.2880019857472502
0,-0.4377911516062324,-0.3292511936000956
0,-0.2502161763758325,-0.1593596400479268
0,-0.4255052644396826,0.25728778555934884
0,-0.16419716993260458,0.24774277408859663
0,0.3975193872863936,0.25318274036992117
0,0.6498839192112702,-0.07504625150639888
0,0.7388430305468049,0.22289602539278683
0,0.2898947978867409,0.4299466855365065
0,-0.1302662070843087,0.06670968103382524
0,-0.5284631892858556,0.16500236731067952
0,-0.12331092986240455,-0.026596848962452346
0,-0.6389212191412144,1.0006502104041461
0,-1.0849030385945313,0.9956704216939276
0,-0.5625578859867066,0.47465088354080326
0,-0.6150935402568249,0.4123937862240672
0,-0.6317287346337381,0.24297667341897716
0,-0.7371214351591064,0.36741869298731983
0,-0.7752847413294344,0.5647914451528186
0,-0.6519471515450055,0.22027867856589461
0,-0.7747024992548472,0.218298256284552
0,-0.8075499017494234,0.6569068370116441
0,-0.3105200536205467,0.6453181444444994
0,0.10216361896132609,0.5281579623387045
0,-0.1223783474705401,0.33709263785151256
0,-0.2201258431944897,0.40877348500340505
0,0.23148481974228324,0.8639467813210315
0,0.08914823281829509,0.32494404200861876
0,-0.07897370726556929,0.09672757678060573
0,-0.28360966435659385,0.6498148715699406
0,0.03791953222987027,0.9153939503210617
0,-0.0020639599330001257,1.3648339051680058
0,-0.7037166841356757,1.1549825483792309
0,-0.535556247035609,0.6894734103513387
0,-0.5387482630259108,0.5056168395838951
0,-0.6328022462982266,0.8366523675402906
0,-0.34520385312156654,1.129686839759458
0,-0.12862799089938093,1.235508334007008
0,-0.03410261286986105,0.93227995056826
0,0.06783880742575482,0.38706176352797605
0,0.006611826263944187,0.2958192382325168
0,-0.2961970765863702,0.047588363323967375
0,-0.18084459786375828,0.22710024156860376
0,0.2867984816214108,0.41765344995741804
0,0.11861341240565215,0.34507640384507493
0,0.20169874345483152,0.03336422516303672
0,0.3879703088615154,0.038554129958296435
0,-0.2230035664296417,0.12836827894623443
0,-0.5785755059504658,0.9708651998872277
0,0.004988256694666682,0.8053099389876126
0,0.20925842438068007,0.8230679867151963
0,-0.010376139411122254,0.8719534809585684
0,0.17667355751290587,0.9915838539356352
0,0.8390370461790347,0.8314092553133634
0,1.0072285819343818,0.1976154124572077
0,0.44600971874939715,-0.06680696531724917
0,0.05532421473999505,-0.32370523074403157
0,-0.28114917092502933,-0.29197837795691983
0,-0.08034127398914559,0.6019398207348148
0,0.14555224199158795,0.9904345437699245
0,-0.1563968182703781,0.706627183459487
0,-0.2326525445344063,0.5035668307823842
0,-0.16485057929398872,0.5725894138920669
0,-0.039107195723894095,0.18036677394845668
0,0.16753299068919897,0.3744765966130947
0,0.3184559413274482,0.6078506182281671
0,0.19288346712914461,0.5681851876180812
0,0.09523064579442164,0.45763860852823574
0,-0.24339272116848654,0.10375753521311859
0,-0.3466624134526972,0.3718508003650115
0,0.3085402577968894,0.7909357454893674
0,0.11595417954654691,0.9203904620271699
0,-0.19082923964285137,0.7176132137530433
0,-0.15354772761460578,0.582113892612818
0,-0.15824554719726525,0.742190179772785
0,0.21718020482692119,0.6987969920059292
0,0.402831537444839,0.341936596841972
0,0.11545032783358855,0.020913842528270887
0,-0.27034613470571534,0.19377179670328987
0,-0.31309115603448423,0.5116898997621269
0,0.014359432679968087,0.35186750253909244
0,-0.11903358592725422,0.42293958609512294
0,-0.1097248799624374,1.0661180885313526
0,0.21383405378195502,1.0022782023106132
0,-0.0752268568117932,-0.36400747346571316
0,-0.36742814781105215,-0.25715871121474965
0,-1.0495763101635938,0.27527448301900015
0,-0.8924222034135378,0.3262366368358253
0,-0.6138241184108957,0.21874678979852213
0,-0.5909112132913135,0.45800338275129393
0,-0.5776568441249588,0.5933942111274844
0,-0.18347151211080148,0.12120936036084673
0,-0.5862518542216784,0.35470324593651575
0,-0.28019310910074113,0.5457708131980272
0,0.03147613843850339,0.6286821243451033
0,-0.42285167377888866,0.3349691304666229
0,-0.3820241214977884,0.015261379652422302
0,-0.2676291679185583,-0.0026668651362588003
0,-0.31787054088826894,0.17002498356592644
0,-0.10252475758378299,0.5319851185957101
0,-0.0392835868826964,0.32550612425311426
0,-0.37211821995740324,0.05453411745037917
0,-0.34469584643201623,0.6982228301259471
0,-0.2523546024708835,0.18936717575376755
0,-0.5004212336398746,-0.1748914492360315
0,-0.41428201084925154,-0.14514858709833556
0,-0.1637647092719725,-0.3126671697039224
0,-0.053285675535721166,-0.08421787133322112
0,-0.15476349528096722,0.02870631069767582
0,-0.36358952120603083,0.511269219767341
0,-0.6276477290046483,0.8714711676214564
0,-0.9271059334033511,0.8030168911015187
0,-1.0167322685075915,1.2755824954591517
0,-1.1643747275207812,1.208436050002687
0,-0.381289513583706,0.25059336766108453
0,0.11198640537249305,0.10799392686080511
0,-0.5133688473734263,0.7966486553397747
0,-0.30289284452523724,0.8759908988820876
0,-0.3402729939673187,0.4352885761567918
0,-0.17064834700638887,-0.04545456368426759
0,-0.028931994466026678,0.12877182673129606
0,-0.15020979753668018,-0.004739940990911795
0,-0.13715361863914155,-0.2471452249383378
0,0.050199875884325174,0.3086769370669942
0,0.10470956817107602,0.11658403062568512
0,0.13356731145572093,-0.040186711058061764
0,-0.06258526964521605,0.06001423626008684
0,-0.142024977076731,-0.12456891912124735
0,-0.10265797518929465,-0.15704925003207748
0,-0.12307548979310612,-0.05650505285157925
0,-0.4235955312752503,-0.20354233287473844
0,-0.3861710288374862,-0.35154033154656006
0,-0.16671483031019363,-0.1611643617396592
0,0.05302509724736415,0.41329724778375987
0,-0.031018323293814376,0.6591572916556341
0,-0.09729491136982726,0.20950892785853448
0,-0.43552181466529527,-0.017774549091568503
0,-0.4184799261612959,-0.15996766569388465
0,-0.14362245195193624,1.0952096434072942
0,-0.4525242946668626,1.0524985847405555
0,-0.04532911694113273,1.0026437606652747
0,0.4151228710513191,0.9511213545707292
0,0.051128174971097395,1.3126127102254337
0,-0.5618450454633768,1.4920982010894244
0,0.051215871934725654,1.2482830428134384
0,0.24020418318562214,0.7492597817364741
0,0.17228613029588935,0.8687179011039463
0,-0.043222062756824275,1.329448413686364
0,-0.36178520074968734,1.2177489585982708
0,-0.4672111050978741,0.6626803394679118
0,-0.8283918791784677,0.7949846800153522
0,-0.279138880086784,0.9872774748381821
0,0.04688254508883449,0.629318275149247
0,0.2435299976192896,0.6336005801302121
0,0.44231043378779866,1.1667850503964634
0,0.5576263334404117,0.7083573714646448
0,-0.06259424788419754,1.1379935253847815
0,-0.031464802162064265,1.200384652696209
0,-0.08334829603593485,0.9611343574940076
0,-0.15726519016489438,1.0166101879329763
0,-0.10505368006475524,0.982643187892031
0,-0.2953566675693866,0.8026242436063604
0,-0.6432775599651677,0.5743154234971445
0,0.19639321914320057,0.6105529996586005
0,0.4060182901316499,0.6884112135857584
0,0.10861786425850739,0.9650009655111895
0,-0.25812128569081916,1.1533878980553132
0,-0.38704621315062104,0.9748947804499811
0,0.12427283495900032,0.7295228160915386
0,0.15618161259429225,0.7140974836681337
0,-0.22588983776969118,0.5275063245393948
0,-0.33776780583566635,0.2859320494418407
0,-0.21329324196721888,0.821570528539126
0,-0.20998666269906874,0.8049011415890297
0,0.13626677207892435,0.6274679106198119
0,0.36097773176204184,0.6970102086462753
0,0.11681751562266618,0.6860322015395963
0,-0.15296440433197622,0.4671247256658308
0,-0.42753287943400975,-0.16096068967284516
0,-0.46988898619062924,-0.05410555383953719
0,-0.6862023087990687,-0.10115327077307623
0,-0.7824992983261327,0.08008126096951873
0,-0.5169935026906466,-0.19701274760721477
0,-0.2600666037386825,-0.3967947415050732
0,-0.5403626230559136,-0.03889360362833166
0,-0.6504725476051327,0.30313917584952543
0,-0.3771952643606865,0.22209448294260797
0,-0.36108197757823324,0.1389197528675653
0,0.22399691969086993,0.3007506198740927
0,0.4305358846945464,0.42438378237549385
0,0.14038655982417442,0.30098416450175824
0,0.5134213927060839,0.06934626919144349
0,-0.03423967931791677,0.5764063522071274
0,-0.002804989713258821,0.1995172700299549
0,-0.18870598230328195,-0.0037895498658512827
0,-0.3334062357237694,0.037548365629123115
0,-0.4611386935626278,-0.14418289576395782
0,-0.3819270215498708,-0.5104030634084938
0,-0.29076188308617845,-0.5729284622103663
0,-0.3643755890394714,-0.533848594348664
0,-0.10794757870001859,0.2923024299123894
0,0.08177978192508095,0.6044316215085062
0,-0.25008236032319453,0.7225701297380163
0,-0.40571591215391023,0.6256298915899012
0,-0.1662172520315447,0.45067121883524924
0,0.1747297414698804,0.4936959055406538
0,-0.1370406847814707,-0.020485516657487157
0,-0.316763028862608,-0.5978319363077649
0,0.19219569378500628,-0.4872469503142338
0,0.20012149643208027,0.16810862105998303
0,0.011072773201971198,-0.32405044360800117
0,0.15544893431391393,-0.6406109395216697
0,0.2124624902343673,-0.1385354482345904
0,-0.3868994778981243,0.215229872102161
0,-0.4731620240445701,0.25942319357941457
0,0.05317563521155977,0.06365219492199481
0,-0.040319295017567536,-0.061558184540887906
0,0.09880667151785366,0.19700991416392077
0,0.4252710964247377,-0.010562524495578152
0,0.4370779470860308,-0.5625600712324785
0,0.020800736818817278,0.14274316592875436
0,0.0213096978769588,0.23830803039766804
0,0.15759244726222388,-0.0605107510638111
0,0.04340959727591431,0.3321676011549536
0,-0.21423909066102387,0.280054035031425
0,-0.27358313265538114,0.18052667901903752
0,-0.03265120510008912,0.406444045441792
0,-0.27742493667922696,0.3461328445194488
0,-0.3756411105242923,0.6001423796523258
0,-0.37625694754199546,0.24297896726126694
0,-0.25922816805145266,-0.030608493150084848
0,-0.3903902490182748,-0.1497872373635698
0,-0.3688619699697866,-0.3691402752906464
